TransactionID,DateKey,AccountKey,DepartmentKey,CustomerKey,ProductKey,ScenarioKey,Amount,Quantity
1342,20231001,15,6,36,0,2,2915.2,0
1343,20231001,15,4,55,0,1,9080.75,0
1344,20231001,15,4,55,0,2,9059.77,0
1345,20231001,15,3,38,0,1,7343.64,0
1346,20231001,15,3,38,0,2,7326.67,0
1347,20231101,1,1,11,8,1,29255.24,32
1348,20231101,1,1,11,8,2,28528.13,36
1349,20231101,1,2,24,7,1,36082.75,34
1350,20231101,1,2,24,7,2,35185.94,28
1351,20231101,1,3,4,5,1,52233.49,1
1352,20231101,1,3,4,5,2,50935.27,1
1353,20231101,1,8,19,5,1,85939.08,10
1354,20231101,1,8,19,5,2,83803.14,18
1355,20231101,2,3,48,4,1,156.39,12
1356,20231101,2,3,48,4,2,138.19,38
1357,20231101,2,3,4,1,1,11324.62,45
1358,20231101,2,3,4,1,2,10006.45,5
1359,20231101,2,1,24,3,1,36440.72,3
1360,20231101,2,1,24,3,2,32199.07,11
1361,20231101,2,1,26,3,1,21051.21,46
1362,20231101,2,1,26,3,2,18600.88,43
1363,20231101,2,2,42,3,1,2479.78,6
1364,20231101,2,2,42,3,2,2191.14,15
1365,20231101,2,3,42,5,1,43626.23,37
1366,20231101,2,3,42,5,2,38548.2,42
1367,20231101,3,9,52,1,1,1097.58,45
1368,20231101,3,9,52,1,2,1084.12,32
1369,20231101,3,2,4,5,1,2082.79,37
1370,20231101,3,2,4,5,2,2057.24,41
1371,20231101,3,3,34,5,1,4914.71,22
1372,20231101,3,3,34,5,2,4854.42,23
1373,20231101,3,3,42,2,1,404.31,32
1374,20231101,3,3,42,2,2,399.35,45
1375,20231101,4,3,1,0,1,3158.02,0
1376,20231101,4,3,1,0,2,3512.33,0
1377,20231101,4,4,24,0,1,11468.1,0
1378,20231101,4,4,24,0,2,12754.74,0
1379,20231101,4,9,13,0,1,18320.78,0
1380,20231101,4,9,13,0,2,20376.23,0
1381,20231101,4,4,11,0,1,4338.94,0
1382,20231101,4,4,11,0,2,4825.73,0
1383,20231101,4,1,17,0,1,28761.52,0
1384,20231101,4,1,17,0,2,31988.34,0
1385,20231101,5,1,17,0,1,18505.03,0
1386,20231101,5,1,17,0,2,18773.47,0
1387,20231101,5,5,54,0,1,21290.06,0
1388,20231101,5,5,54,0,2,21598.9,0
1389,20231101,5,1,27,0,1,4937.14,0
1390,20231101,5,1,27,0,2,5008.76,0
1391,20231101,5,7,11,0,1,11042.41,0
1392,20231101,5,7,11,0,2,11202.6,0
1393,20231101,6,1,17,0,1,3745.36,0
1394,20231101,6,1,17,0,2,3379.0,0
1395,20231101,6,4,41,0,1,10023.52,0
1396,20231101,6,4,41,0,2,9043.04,0
1397,20231101,6,7,12,0,1,687.95,0
1398,20231101,6,7,12,0,2,620.66,0
1399,20231101,6,9,51,0,1,7680.23,0
1400,20231101,6,9,51,0,2,6928.97,0
1401,20231101,7,3,27,0,1,10732.52,0
1402,20231101,7,3,27,0,2,10071.01,0
1403,20231101,7,3,57,0,1,5172.7,0
1404,20231101,7,3,57,0,2,4853.88,0
1405,20231101,7,2,17,0,1,2751.42,0
1406,20231101,7,2,17,0,2,2581.83,0
1407,20231101,7,7,14,0,1,5164.99,0
1408,20231101,7,7,14,0,2,4846.65,0
1409,20231101,7,3,28,0,1,5645.83,0
1410,20231101,7,3,28,0,2,5297.85,0
1411,20231101,7,6,47,0,1,6318.75,0
1412,20231101,7,6,47,0,2,5929.29,0
1413,20231101,8,2,8,0,1,11582.38,0
1414,20231101,8,2,8,0,2,11133.95,0
1415,20231101,8,1,38,0,1,4562.53,0
1416,20231101,8,1,38,0,2,4385.88,0
1417,20231101,8,1,5,0,1,39145.23,0
1418,20231101,8,1,5,0,2,37629.67,0
1419,20231101,8,3,46,0,1,432.25,0
1420,20231101,8,3,46,0,2,415.51,0
1421,20231101,8,1,55,0,1,22.37,0
1422,20231101,8,1,55,0,2,21.5,0
1423,20231101,8,1,32,0,1,7206.31,0
1424,20231101,8,1,32,0,2,6927.31,0
1425,20231101,9,1,19,0,1,855.01,0
1426,20231101,9,1,19,0,2,816.6,0
1427,20231101,9,1,26,0,1,1067.61,0
1428,20231101,9,1,26,0,2,1019.64,0
1429,20231101,9,6,7,0,1,3921.38,0
1430,20231101,9,6,7,0,2,3745.19,0
1431,20231101,9,1,3,0,1,785.26,0
1432,20231101,9,1,3,0,2,749.98,0
1433,20231101,9,5,25,0,1,568.58,0
1434,20231101,9,5,25,0,2,543.04,0
1435,20231101,9,4,15,0,1,7586.32,0
1436,20231101,9,4,15,0,2,7245.46,0
1437,20231101,10,6,1,0,1,24.7,0
1438,20231101,10,6,1,0,2,22.26,0
1439,20231101,10,6,2,0,1,12024.97,0
1440,20231101,10,6,2,0,2,10837.16,0
1441,20231101,10,1,23,0,1,7501.55,0
1442,20231101,10,1,23,0,2,6760.56,0
1443,20231101,11,4,45,0,1,4307.78,0
1444,20231101,11,4,45,0,2,4347.7,0
1445,20231101,11,8,59,0,1,91.88,0
1446,20231101,11,8,59,0,2,92.74,0
1447,20231101,11,7,2,0,1,1353.92,0
1448,20231101,11,7,2,0,2,1366.47,0
1449,20231101,11,1,55,0,1,2950.92,0
1450,20231101,11,1,55,0,2,2978.26,0
1451,20231101,11,6,60,0,1,3704.19,0
1452,20231101,11,6,60,0,2,3738.51,0
1453,20231101,11,5,60,0,1,3187.64,0
1454,20231101,11,5,60,0,2,3217.18,0
1455,20231101,12,2,8,0,1,581.3,0
1456,20231101,12,2,8,0,2,558.62,0
1457,20231101,12,2,56,0,1,3959.71,0
1458,20231101,12,2,56,0,2,3805.2,0
1459,20231101,12,2,27,0,1,2687.56,0
1460,20231101,12,2,27,0,2,2582.7,0
1461,20231101,12,1,39,0,1,2030.95,0
1462,20231101,12,1,39,0,2,1951.7,0
1463,20231101,13,2,25,0,1,4768.6,0
1464,20231101,13,2,25,0,2,5042.06,0
1465,20231101,13,1,17,0,1,659.8,0
1466,20231101,13,1,17,0,2,697.63,0
1467,20231101,13,5,32,0,1,4654.3,0
1468,20231101,13,5,32,0,2,4921.2,0
1469,20231101,14,3,50,0,1,578.45,0
1470,20231101,14,3,50,0,2,559.53,0
1471,20231101,14,5,52,0,1,1647.09,0
1472,20231101,14,5,52,0,2,1593.21,0
1473,20231101,14,2,15,0,1,773.37,0
1474,20231101,14,2,15,0,2,748.07,0
1475,20231101,14,3,4,0,1,969.07,0
1476,20231101,14,3,4,0,2,937.36,0
1477,20231101,15,5,41,0,1,3150.27,0
1478,20231101,15,5,41,0,2,2953.45,0
1479,20231101,15,5,15,0,1,1060.14,0
1480,20231101,15,5,15,0,2,993.91,0
1481,20231101,15,1,49,0,1,13117.0,0
1482,20231101,15,1,49,0,2,12297.48,0
1483,20231101,15,3,26,0,1,10655.69,0
1484,20231101,15,3,26,0,2,9989.95,0
1485,20231201,1,1,5,4,1,20255.26,29
1486,20231201,1,1,5,4,2,19898.38,28
1487,20231201,1,1,1,3,1,76929.22,19
1488,20231201,1,1,1,3,2,75573.79,9
1489,20231201,1,6,44,4,1,4057.39,36
1490,20231201,1,6,44,4,2,3985.9,18
1491,20231201,1,7,13,3,1,114591.76,49
1492,20231201,1,7,13,3,2,112572.74,6
1493,20231201,2,8,25,8,1,14382.42,10
1494,20231201,2,8,25,8,2,13383.99,47
1495,20231201,2,1,21,3,1,5039.53,13
1496,20231201,2,1,21,3,2,4689.68,37
1497,20231201,2,9,44,3,1,96978.8,17
1498,20231201,2,9,44,3,2,90246.48,4
1499,20231201,3,1,54,8,1,2167.84,39
1500,20231201,3,1,54,8,2,2077.48,28
1501,20231201,3,7,35,7,1,235.66,48
1502,20231201,3,7,35,7,2,225.83,18
1503,20231201,3,4,35,4,1,485.25,41
1504,20231201,3,4,35,4,2,465.03,7
1505,20231201,3,5,18,5,1,756.73,13
1506,20231201,3,5,18,5,2,725.19,36
1507,20231201,3,6,16,1,1,5668.09,9
1508,20231201,3,6,16,1,2,5431.83,38
1509,20231201,4,2,8,0,1,45737.82,0
1510,20231201,4,2,8,0,2,41003.4,0
1511,20231201,4,4,18,0,1,40324.03,0
1512,20231201,4,4,18,0,2,36150.0,0
1513,20231201,4,5,6,0,1,1052.3,0
1514,20231201,4,5,6,0,2,943.38,0
1515,20231201,5,4,49,0,1,1188.77,0
1516,20231201,5,4,49,0,2,1137.33,0
1517,20231201,5,1,10,0,1,25418.62,0
1518,20231201,5,1,10,0,2,24318.75,0
1519,20231201,5,3,47,0,1,14000.84,0
1520,20231201,5,3,47,0,2,13395.02,0
1521,20231201,5,6,46,0,1,19192.65,0
1522,20231201,5,6,46,0,2,18362.19,0
1523,20231201,5,1,38,0,1,1978.04,0
1524,20231201,5,1,38,0,2,1892.45,0
1525,20231201,5,2,22,0,1,974.76,0
1526,20231201,5,2,22,0,2,932.58,0
1527,20231201,6,3,36,0,1,5307.28,0
1528,20231201,6,3,36,0,2,5001.59,0
1529,20231201,6,1,26,0,1,4048.99,0
1530,20231201,6,1,26,0,2,3815.78,0
1531,20231201,6,4,20,0,1,5917.3,0
1532,20231201,6,4,20,0,2,5576.48,0
1533,20231201,6,3,16,0,1,7067.7,0
1534,20231201,6,3,16,0,2,6660.61,0
1535,20231201,6,5,40,0,1,77.96,0
1536,20231201,6,5,40,0,2,73.47,0
1537,20231201,7,1,32,0,1,19720.58,0
1538,20231201,7,1,32,0,2,18689.19,0
1539,20231201,7,2,25,0,1,709.26,0
1540,20231201,7,2,25,0,2,672.16,0
1541,20231201,7,5,58,0,1,90.36,0
1542,20231201,7,5,58,0,2,85.64,0
1543,20231201,7,1,57,0,1,7773.27,0
1544,20231201,7,1,57,0,2,7366.72,0
1545,20231201,7,2,16,0,1,8701.11,0
1546,20231201,7,2,16,0,2,8246.04,0
1547,20231201,7,3,53,0,1,677.05,0
1548,20231201,7,3,53,0,2,641.64,0
1549,20231201,8,1,59,0,1,15409.65,0
1550,20231201,8,1,59,0,2,14532.2,0
1551,20231201,8,2,3,0,1,10838.51,0
1552,20231201,8,2,3,0,2,10221.34,0
1553,20231201,8,5,29,0,1,24236.81,0
1554,20231201,8,5,29,0,2,22856.73,0
1555,20231201,8,1,28,0,1,12754.85,0
1556,20231201,8,1,28,0,2,12028.57,0
1557,20231201,8,3,60,0,1,4710.34,0
1558,20231201,8,3,60,0,2,4442.13,0
1559,20231201,9,4,11,0,1,2294.7,0
1560,20231201,9,4,11,0,2,2178.78,0
1561,20231201,9,9,28,0,1,1798.36,0
1562,20231201,9,9,28,0,2,1707.52,0
1563,20231201,9,5,17,0,1,9532.53,0
1564,20231201,9,5,17,0,2,9050.97,0
1565,20231201,9,1,44,0,1,563.2,0
1566,20231201,9,1,44,0,2,534.75,0
1567,20231201,9,4,57,0,1,1558.97,0
1568,20231201,9,4,57,0,2,1480.22,0
1569,20231201,10,7,31,0,1,1341.11,0
1570,20231201,10,7,31,0,2,1186.04,0
1571,20231201,10,4,43,0,1,16586.12,0
1572,20231201,10,4,43,0,2,14668.33,0
1573,20231201,10,6,47,0,1,3107.98,0
1574,20231201,10,6,47,0,2,2748.62,0
1575,20231201,11,8,20,0,1,1530.78,0
1576,20231201,11,8,20,0,2,1410.68,0
1577,20231201,11,4,11,0,1,4802.28,0
1578,20231201,11,4,11,0,2,4425.51,0
1579,20231201,11,1,33,0,1,2879.14,0
1580,20231201,11,1,33,0,2,2653.26,0
1581,20231201,11,8,27,0,1,232.67,0
1582,20231201,11,8,27,0,2,214.42,0
1583,20231201,11,5,32,0,1,4356.86,0
1584,20231201,11,5,32,0,2,4015.04,0
1585,20231201,11,3,21,0,1,4358.02,0
1586,20231201,11,3,21,0,2,4016.11,0
1587,20231201,12,1,30,0,1,4517.65,0
1588,20231201,12,1,30,0,2,4274.9,0
1589,20231201,12,7,8,0,1,1690.64,0
1590,20231201,12,7,8,0,2,1599.8,0
1591,20231201,12,1,43,0,1,2172.28,0
1592,20231201,12,1,43,0,2,2055.55,0
1593,20231201,12,4,17,0,1,1557.45,0
1594,20231201,12,4,17,0,2,1473.76,0
1595,20231201,13,3,56,0,1,7325.14,0
1596,20231201,13,3,56,0,2,6808.11,0
1597,20231201,13,5,26,0,1,1036.46,0
1598,20231201,13,5,26,0,2,963.3,0
1599,20231201,13,3,12,0,1,688.09,0
1600,20231201,13,3,12,0,2,639.52,0
1601,20231201,13,1,25,0,1,1488.95,0
1602,20231201,13,1,25,0,2,1383.85,0
1603,20231201,13,8,23,0,1,159.51,0
1604,20231201,13,8,23,0,2,148.25,0
1605,20231201,13,1,54,0,1,1400.23,0
1606,20231201,13,1,54,0,2,1301.4,0
1607,20231201,14,9,55,0,1,1844.49,0
1608,20231201,14,9,55,0,2,1702.01,0
1609,20231201,14,2,42,0,1,2065.79,0
1610,20231201,14,2,42,0,2,1906.21,0
1611,20231201,14,3,32,0,1,472.5,0
1612,20231201,14,3,32,0,2,436.0,0
1613,20231201,15,3,9,0,1,1778.22,0
1614,20231201,15,3,9,0,2,1619.75,0
1615,20231201,15,6,36,0,1,6404.42,0
1616,20231201,15,6,36,0,2,5833.65,0
1617,20231201,15,2,28,0,1,6874.12,0
1618,20231201,15,2,28,0,2,6261.49,0
1619,20231201,15,1,43,0,1,1111.29,0
1620,20231201,15,1,43,0,2,1012.25,0
1621,20231201,15,1,42,0,1,5210.63,0
1622,20231201,15,1,42,0,2,4746.25,0
1623,20231201,15,2,2,0,1,9241.98,0
1624,20231201,15,2,2,0,2,8418.32,0
1625,20240101,1,1,9,6,1,59348.92,27
1626,20240101,1,1,9,6,2,54270.53,34
1627,20240101,1,9,32,1,1,3138.27,29
1628,20240101,1,9,32,1,2,2869.74,7
1629,20240101,1,2,20,4,1,69504.15,30
1630,20240101,1,2,20,4,2,63556.8,35
1631,20240101,1,1,39,3,1,115125.9,26
1632,20240101,1,1,39,3,2,105274.77,14
1633,20240101,2,2,4,1,1,67723.02,1
1634,20240101,2,2,4,1,2,66819.14,26
1635,20240101,2,8,52,7,1,12635.65,10
1636,20240101,2,8,52,7,2,12467.0,11
1637,20240101,2,5,5,2,1,36299.33,1
1638,20240101,2,5,5,2,2,35814.85,17
1639,20240101,3,4,35,4,1,6623.26,26
1640,20240101,3,4,35,4,2,6391.5,19
1641,20240101,3,1,7,7,1,1920.6,7
1642,20240101,3,1,7,7,2,1853.39,26
1643,20240101,3,7,21,6,1,1264.7,4
1644,20240101,3,7,21,6,2,1220.44,23
1645,20240101,4,2,48,0,1,49663.69,0
1646,20240101,4,2,48,0,2,51888.0,0
1647,20240101,4,6,28,0,1,17774.41,0
1648,20240101,4,6,28,0,2,18570.48,0
1649,20240101,4,4,27,0,1,5170.12,0
1650,20240101,4,4,27,0,2,5401.67,0
1651,20240101,4,1,15,0,1,6663.06,0
1652,20240101,4,1,15,0,2,6961.49,0
1653,20240101,5,4,3,0,1,16244.78,0
1654,20240101,5,4,3,0,2,16197.43,0
1655,20240101,5,3,49,0,1,17624.67,0
1656,20240101,5,3,49,0,2,17573.3,0
1657,20240101,5,3,56,0,1,3938.4,0
1658,20240101,5,3,56,0,2,3926.92,0
1659,20240101,5,2,45,0,1,11538.8,0
1660,20240101,5,2,45,0,2,11505.17,0
1661,20240101,5,1,53,0,1,14383.66,0
1662,20240101,5,1,53,0,2,14341.74,0
1663,20240101,6,5,40,0,1,8383.96,0
1664,20240101,6,5,40,0,2,7819.75,0
1665,20240101,6,1,38,0,1,9855.94,0
1666,20240101,6,1,38,0,2,9192.67,0
1667,20240101,6,1,20,0,1,698.82,0
1668,20240101,6,1,20,0,2,651.8,0
1669,20240101,6,1,51,0,1,4965.16,0
1670,20240101,6,1,51,0,2,4631.02,0
1671,20240101,7,6,14,0,1,9531.98,0
1672,20240101,7,6,14,0,2,8853.98,0
1673,20240101,7,1,48,0,1,13278.1,0
1674,20240101,7,1,48,0,2,12333.64,0
1675,20240101,7,7,54,0,1,3865.67,0
1676,20240101,7,7,54,0,2,3590.71,0
1677,20240101,7,2,16,0,1,2539.74,0
1678,20240101,7,2,16,0,2,2359.09,0
1679,20240101,7,5,21,0,1,2769.24,0
1680,20240101,7,5,21,0,2,2572.27,0
1681,20240101,7,3,8,0,1,8775.84,0
1682,20240101,7,3,8,0,2,8151.63,0
1683,20240101,8,1,34,0,1,12813.75,0
1684,20240101,8,1,34,0,2,13423.59,0
1685,20240101,8,5,9,0,1,14313.71,0
1686,20240101,8,5,9,0,2,14994.94,0
1687,20240101,8,1,32,0,1,37486.15,0
1688,20240101,8,1,32,0,2,39270.2,0
1689,20240101,9,5,51,0,1,810.32,0
1690,20240101,9,5,51,0,2,887.24,0
1691,20240101,9,2,41,0,1,4780.57,0
1692,20240101,9,2,41,0,2,5234.34,0
1693,20240101,9,3,2,0,1,8833.93,0
1694,20240101,9,3,2,0,2,9672.45,0
1695,20240101,10,2,34,0,1,1005.7,0
1696,20240101,10,2,34,0,2,950.97,0
1697,20240101,10,6,29,0,1,523.38,0
1698,20240101,10,6,29,0,2,494.9,0
1699,20240101,10,1,6,0,1,8236.29,0
1700,20240101,10,1,6,0,2,7788.07,0
1701,20240101,10,2,52,0,1,658.74,0
1702,20240101,10,2,52,0,2,622.9,0
1703,20240101,10,1,17,0,1,676.62,0
1704,20240101,10,1,17,0,2,639.8,0
1705,20240101,10,5,12,0,1,9618.56,0
1706,20240101,10,5,12,0,2,9095.11,0
1707,20240101,11,1,52,0,1,2504.6,0
1708,20240101,11,1,52,0,2,2591.26,0
1709,20240101,11,1,14,0,1,1749.15,0
1710,20240101,11,1,14,0,2,1809.68,0
1711,20240101,11,5,14,0,1,650.08,0
1712,20240101,11,5,14,0,2,672.57,0
1713,20240101,11,6,55,0,1,5635.1,0
1714,20240101,11,6,55,0,2,5830.09,0
1715,20240101,11,1,59,0,1,4843.16,0
1716,20240101,11,1,59,0,2,5010.75,0
1717,20240101,11,3,6,0,1,1771.85,0
1718,20240101,11,3,6,0,2,1833.16,0
1719,20240101,12,2,16,0,1,4044.77,0
1720,20240101,12,2,16,0,2,3601.22,0
1721,20240101,12,7,13,0,1,4118.52,0
1722,20240101,12,7,13,0,2,3666.88,0
1723,20240101,12,9,35,0,1,2971.47,0
1724,20240101,12,9,35,0,2,2645.61,0
1725,20240101,13,1,56,0,1,817.93,0
1726,20240101,13,1,56,0,2,801.22,0
1727,20240101,13,8,50,0,1,755.72,0
1728,20240101,13,8,50,0,2,740.27,0
1729,20240101,13,6,19,0,1,4525.11,0
1730,20240101,13,6,19,0,2,4432.64,0
1731,20240101,13,4,52,0,1,2463.99,0
1732,20240101,13,4,52,0,2,2413.64,0
1733,20240101,13,4,60,0,1,3514.31,0
1734,20240101,13,4,60,0,2,3442.5,0
1735,20240101,14,2,17,0,1,2306.15,0
1736,20240101,14,2,17,0,2,2253.31,0
1737,20240101,14,8,5,0,1,982.64,0
1738,20240101,14,8,5,0,2,960.13,0
1739,20240101,14,5,14,0,1,1061.57,0
1740,20240101,14,5,14,0,2,1037.24,0
1741,20240101,15,2,2,0,1,4459.01,0
1742,20240101,15,2,2,0,2,4831.97,0
1743,20240101,15,1,39,0,1,7512.44,0
1744,20240101,15,1,39,0,2,8140.79,0
1745,20240101,15,8,13,0,1,15324.63,0
1746,20240101,15,8,13,0,2,16606.4,0
1747,20240201,1,1,18,7,1,63563.76,10
1748,20240201,1,1,18,7,2,60401.86,41
1749,20240201,1,9,26,6,1,57127.44,29
1750,20240201,1,9,26,6,2,54285.7,10
1751,20240201,1,1,6,2,1,12670.13,5
1752,20240201,1,1,6,2,2,12039.87,28
1753,20240201,1,2,5,2,1,30941.4,26
1754,20240201,1,2,5,2,2,29402.26,20
1755,20240201,1,3,27,1,1,79375.73,12
1756,20240201,1,3,27,1,2,75427.27,7
1757,20240201,1,1,10,2,1,6103.51,25
1758,20240201,1,1,10,2,2,5799.89,35
1759,20240201,2,8,20,3,1,55966.58,41
1760,20240201,2,8,20,3,2,58313.91,20
1761,20240201,2,4,20,3,1,7431.34,47
1762,20240201,2,4,20,3,2,7743.02,2
1763,20240201,2,1,34,6,1,43261.38,3
1764,20240201,2,1,34,6,2,45075.83,6
1765,20240201,2,1,10,1,1,9031.18,33
1766,20240201,2,1,10,1,2,9409.97,32
1767,20240201,3,3,53,7,1,3715.66,22
1768,20240201,3,3,53,7,2,3891.8,48
1769,20240201,3,1,56,6,1,3164.38,36
1770,20240201,3,1,56,6,2,3314.38,34
1771,20240201,3,2,45,4,1,1217.54,1
1772,20240201,3,2,45,4,2,1275.26,49
1773,20240201,3,2,7,1,1,8.57,9
1774,20240201,3,2,7,1,2,8.98,36
1775,20240201,3,8,10,4,1,811.25,9
1776,20240201,3,8,10,4,2,849.7,45
1777,20240201,3,4,32,8,1,528.1,6
1778,20240201,3,4,32,8,2,553.13,48
1779,20240201,4,1,29,0,1,9836.56,0
1780,20240201,4,1,29,0,2,9696.78,0
1781,20240201,4,3,27,0,1,1682.04,0
1782,20240201,4,3,27,0,2,1658.14,0
1783,20240201,4,1,56,0,1,23878.3,0
1784,20240201,4,1,56,0,2,23538.97,0
1785,20240201,4,1,43,0,1,42566.89,0
1786,20240201,4,1,43,0,2,41961.99,0
1787,20240201,4,4,42,0,1,9849.96,0
1788,20240201,4,4,42,0,2,9709.98,0
1789,20240201,5,5,47,0,1,25878.97,0
1790,20240201,5,5,47,0,2,22615.65,0
1791,20240201,5,1,33,0,1,1981.12,0
1792,20240201,5,1,33,0,2,1731.31,0
1793,20240201,5,1,5,0,1,4593.75,0
1794,20240201,5,1,5,0,2,4014.48,0
1795,20240201,5,1,34,0,1,43396.61,0
1796,20240201,5,1,34,0,2,37924.34,0
1797,20240201,6,7,19,0,1,1944.93,0
1798,20240201,6,7,19,0,2,1922.16,0
1799,20240201,6,3,13,0,1,7290.61,0
1800,20240201,6,3,13,0,2,7205.27,0
1801,20240201,6,5,3,0,1,7245.11,0
1802,20240201,6,5,3,0,2,7160.29,0
1803,20240201,6,4,1,0,1,3733.58,0
1804,20240201,6,4,1,0,2,3689.87,0
1805,20240201,6,1,27,0,1,3248.23,0
1806,20240201,6,1,27,0,2,3210.21,0
1807,20240201,7,5,39,0,1,5087.58,0
1808,20240201,7,5,39,0,2,5232.47,0
1809,20240201,7,1,28,0,1,21745.7,0
1810,20240201,7,1,28,0,2,22364.99,0
1811,20240201,7,8,37,0,1,8234.27,0
1812,20240201,7,8,37,0,2,8468.77,0
1813,20240201,7,4,56,0,1,3409.63,0
1814,20240201,7,4,56,0,2,3506.73,0
1815,20240201,8,4,37,0,1,7518.76,0
1816,20240201,8,4,37,0,2,7592.3,0
1817,20240201,8,5,18,0,1,32187.61,0
1818,20240201,8,5,18,0,2,32502.42,0
1819,20240201,8,6,22,0,1,14691.54,0
1820,20240201,8,6,22,0,2,14835.23,0
1821,20240201,8,5,58,0,1,15388.16,0
1822,20240201,8,5,58,0,2,15538.67,0
1823,20240201,9,3,24,0,1,2473.4,0
1824,20240201,9,3,24,0,2,2250.59,0
1825,20240201,9,8,15,0,1,9828.55,0
1826,20240201,9,8,15,0,2,8943.17,0
1827,20240201,9,2,3,0,1,5768.56,0
1828,20240201,9,2,3,0,2,5248.91,0
1829,20240201,10,5,28,0,1,17190.66,0
1830,20240201,10,5,28,0,2,15313.71,0
1831,20240201,10,4,7,0,1,791.37,0
1832,20240201,10,4,7,0,2,704.96,0
1833,20240201,10,5,47,0,1,4845.95,0
1834,20240201,10,5,47,0,2,4316.85,0
1835,20240201,11,1,58,0,1,1682.65,0
1836,20240201,11,1,58,0,2,1764.02,0
1837,20240201,11,6,25,0,1,4667.07,0
1838,20240201,11,6,25,0,2,4892.77,0
1839,20240201,11,6,46,0,1,22.77,0
1840,20240201,11,6,46,0,2,23.87,0
1841,20240201,11,8,32,0,1,7358.76,0
1842,20240201,11,8,32,0,2,7714.63,0
1843,20240201,11,5,46,0,1,1667.8,0
1844,20240201,11,5,46,0,2,1748.46,0
1845,20240201,11,2,42,0,1,2295.09,0
1846,20240201,11,2,42,0,2,2406.08,0
1847,20240201,12,3,22,0,1,758.13,0
1848,20240201,12,3,22,0,2,788.86,0
1849,20240201,12,3,5,0,1,3494.25,0
1850,20240201,12,3,5,0,2,3635.9,0
1851,20240201,12,4,17,0,1,5646.67,0
1852,20240201,12,4,17,0,2,5875.58,0
1853,20240201,13,1,46,0,1,3781.95,0
1854,20240201,13,1,46,0,2,3902.26,0
1855,20240201,13,2,48,0,1,2665.94,0
1856,20240201,13,2,48,0,2,2750.75,0
1857,20240201,13,1,17,0,1,1117.61,0
1858,20240201,13,1,17,0,2,1153.16,0
1859,20240201,13,5,21,0,1,1822.09,0
1860,20240201,13,5,21,0,2,1880.06,0
1861,20240201,13,5,6,0,1,337.73,0
1862,20240201,13,5,6,0,2,348.47,0
1863,20240201,13,5,30,0,1,2163.63,0
1864,20240201,13,5,30,0,2,2232.46,0
1865,20240201,14,2,39,0,1,1973.67,0
1866,20240201,14,2,39,0,2,1976.03,0
1867,20240201,14,1,54,0,1,1710.51,0
1868,20240201,14,1,54,0,2,1712.55,0
1869,20240201,14,1,54,0,1,247.05,0
1870,20240201,14,1,54,0,2,247.35,0
1871,20240201,14,1,28,0,1,466.77,0
1872,20240201,14,1,28,0,2,467.33,0
1873,20240201,15,5,1,0,1,6374.52,0
1874,20240201,15,5,1,0,2,6118.5,0
1875,20240201,15,1,34,0,1,5416.35,0
1876,20240201,15,1,34,0,2,5198.81,0
1877,20240201,15,2,54,0,1,3576.71,0
1878,20240201,15,2,54,0,2,3433.05,0
1879,20240201,15,3,29,0,1,3728.43,0
1880,20240201,15,3,29,0,2,3578.68,0
1881,20240201,15,3,13,0,1,5180.68,0
1882,20240201,15,3,13,0,2,4972.61,0
1883,20240201,15,4,53,0,1,7933.37,0
1884,20240201,15,4,53,0,2,7614.73,0
1885,20240301,1,8,1,1,1,108290.19,17
1886,20240301,1,8,1,1,2,108542.91,43
1887,20240301,1,1,3,7,1,19764.64,29
1888,20240301,1,1,3,7,2,19810.76,43
1889,20240301,1,4,60,8,1,3340.63,25
1890,20240301,1,4,60,8,2,3348.43,28
1891,20240301,1,4,56,1,1,39839.66,29
1892,20240301,1,4,56,1,2,39932.64,22
1893,20240301,1,6,51,4,1,31269.92,41
1894,20240301,1,6,51,4,2,31342.9,7
1895,20240301,1,3,19,3,1,40814.75,2
1896,20240301,1,3,19,3,2,40910.0,41
1897,20240301,2,4,18,3,1,65948.82,48
1898,20240301,2,4,18,3,2,67991.7,2
1899,20240301,2,1,22,6,1,1340.04,12
1900,20240301,2,1,22,6,2,1381.55,47
1901,20240301,2,3,36,7,1,52493.98,28
1902,20240301,2,3,36,7,2,54120.07,49
1903,20240301,3,1,3,3,1,6027.63,3
1904,20240301,3,1,3,3,2,5989.69,14
1905,20240301,3,2,59,7,1,350.46,4
1906,20240301,3,2,59,7,2,348.26,11
1907,20240301,3,4,43,8,1,3801.35,27
1908,20240301,3,4,43,8,2,3777.42,30
1909,20240301,4,1,48,0,1,29653.59,0
1910,20240301,4,1,48,0,2,30331.19,0
1911,20240301,4,1,8,0,1,30772.87,0
1912,20240301,4,1,8,0,2,31476.05,0
1913,20240301,4,3,58,0,1,7782.97,0
1914,20240301,4,3,58,0,2,7960.82,0
1915,20240301,4,5,45,0,1,16653.02,0
1916,20240301,4,5,45,0,2,17033.55,0
1917,20240301,4,2,32,0,1,1669.75,0
1918,20240301,4,2,32,0,2,1707.9,0
1919,20240301,5,4,28,0,1,7561.05,0
1920,20240301,5,4,28,0,2,7973.45,0
1921,20240301,5,2,58,0,1,40667.26,0
1922,20240301,5,2,58,0,2,42885.38,0
1923,20240301,5,7,23,0,1,15913.1,0
1924,20240301,5,7,23,0,2,16781.05,0
1925,20240301,6,1,42,0,1,3630.77,0
1926,20240301,6,1,42,0,2,3553.71,0
